date,link,user-agent
2018-08-30 17:47:50,http://hills.ccsf.edu/~lluong/cs256/index.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
2018-08-30 17:47:50,http://hills.ccsf.edu/~lluong/cs256/index.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
2018-08-30 17:47:50,http://hills.ccsf.edu/~lluong/cs256/index.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
2018-08-30 17:47:50,http://hills.ccsf.edu/~lluong/cs256/index.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
2018-08-30 17:47:50,http://hills.ccsf.edu/~lluong/cs256/index.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
2018-08-30 17:47:50,http://hills.ccsf.edu/~lluong/cs256/index.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
2018-08-30 17:47:50,http://hills.ccsf.edu/~lluong/cs256/index.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
2018-08-30 17:47:50,http://hills.ccsf.edu/~lluong/cs256/index.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
2018-08-30 17:47:50,http://hills.ccsf.edu/~lluong/cs256/index.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
2018-08-30 17:47:50,http://hills.ccsf.edu/~lluong/cs256/index.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
2018-08-30 17:47:50,http://hills.ccsf.edu/~lluong/cs256/index.php,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
2018-08-30 17:47:58,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-30 17:48:19,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:19,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:19,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:19,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:19,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:19,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:19,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:19,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:19,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:19,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:19,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:19,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:19,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:21,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:27,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-30 17:48:28,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-30 17:48:29,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:29,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:35,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-30 17:48:36,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-30 17:48:37,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-30 17:48:38,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-30 17:48:39,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-30 17:48:40,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-30 17:48:41,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-30 17:48:41,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:43,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:48,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-30 17:48:56,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:48:57,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:49:19,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) (Coda, like Safari)"
2018-08-30 17:49:24,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) (Coda, like Safari)"
2018-08-30 17:50:56,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
2018-08-30 17:51:06,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
2018-08-30 17:51:19,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
2018-08-30 17:51:22,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"
2018-08-30 17:51:55,-,Mozilla/5.0 (compatible; SemrushBot/2~bl; +http://www.semrush.com/bot.html)
2018-08-30 17:52:20,-,Mozilla/5.0 (compatible; SemrushBot/2~bl; +http://www.semrush.com/bot.html)
2018-08-30 17:52:51,http://hills.ccsf.edu/~dsiino/cnit132/hw8/guestbook/addguest.html,Mozilla/5.0 (X11; U; Linux i686; ru-RU; rv:1.9.2a1pre) Gecko/20090405 Ubuntu/9.04 (jaunty) Firefox/3.6a1pre
2018-08-30 17:58:37,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:43,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:44,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:44,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:44,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:44,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:44,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:44,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:44,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:44,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:44,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:44,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:44,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:44,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:45,http://hills.ccsf.cc.ca.us/~otangdec/cnit132/addguest.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
2018-08-30 17:58:45,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:45,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:45,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:45,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:45,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:45,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:45,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:45,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:45,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:45,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:45,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:45,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:45,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:45,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:45,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:45,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:45,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:51,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-30 17:58:52,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-30 17:58:53,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-30 17:58:54,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:58:54,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-30 17:58:55,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-30 17:58:56,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-30 17:58:59,-,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips (internal dummy connection)
2018-08-30 17:59:25,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:59:25,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:59:25,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:59:25,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:59:25,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:59:25,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:59:25,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:59:25,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:59:25,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
2018-08-30 17:59:25,http://hills.ccsf.edu/~lluong/cs256/index.php,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
